Wallace Library,2456,Internal Office,,0,,43.083714,77.676359
Wallace Library,2460,Internal Office,,0,,43.083714,77.676359
Wallace Library,2470,Study Room,,0,,43.083714,77.676359
Wallace Library,2472,Study Room,,0,,43.083714,77.676359
Wallace Library,2474,Study Room,,0,,43.083714,77.676359
Wallace Library,2476,Study Room,,0,,43.083714,77.676359
Wallace Library,2478,Study Room,,0,,43.083714,77.676359
Wallace Library,2480,Study Room,,0,,43.083714,77.676359
Wallace Library,2484,Other,0,0,,43.083714,77.676359
Wallace Library,2500,Internal Office,,0,,43.083714,77.676359
Wallace Library,2520 - Mens Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,2525 - Ladies Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,2550,Internal Office,,0,,43.083714,77.676359
Wallace Library,2551,Internal Office,,0,,43.083714,77.676359
Wallace Library,2570,Internal Office,,0,,43.083714,77.676359
Wallace Library,2575,Internal Office,,0,,43.083714,77.676359
Wallace Library,2580,,,0,,43.083714,77.676359
Wallace Library,2584,,,0,,43.083714,77.676359
Wallace Library,2591,Internal Office,,0,,43.083714,77.676359
Wallace Library,2600 - Cary Collection,Other,0,0,,43.083714,77.676359
Wallace Library,2600 - Magazines,Others,,0,,43.083714,77.676359
Wallace Library,2620,Internal Office,,0,,43.083714,77.676359
Wallace Library,2622,Office,1,0,,43.083714,77.676359
Wallace Library,2624,Office,1,0,,43.083714,77.676359
Wallace Library,2626,Internal Office,,0,,43.083714,77.676359
Wallace Library,2650,Office,1,0,,43.083714,77.676359
Wallace Library,2660,Internal Office,,0,,43.083714,77.676359
Wallace Library,2662,Internal Office,,0,,43.083714,77.676359
Wallace Library,2670,Internal Office,,0,,43.083714,77.676359
Wallace Library,2675,Internal Office,,0,,43.083714,77.676359
Wallace Library,2680,Internal Office,,0,,43.083714,77.676359
Wallace Library,2684,Internal Office,,0,,43.083714,77.676359
Wallace Library,2688,Office,1,0,,43.083714,77.676359
Wallace Library,2694,Internal Office,,0,,43.083714,77.676359
Wallace Library,2695,Internal Office,,0,,43.083714,77.676359
Wallace Library,2697,Internal Office,,0,,43.083714,77.676359
Wallace Library,2911,Internal Office,,0,,43.083714,77.676359
Wallace Library,2913,Internal Office,,0,,43.083714,77.676359
Wallace Library,2914,Internal Office,,0,,43.083714,77.676359
Wallace Library,2915,Internal Office,,0,,43.083714,77.676359
Wallace Library,2918,Internal Office,,0,,43.083714,77.676359
Wallace Library,2960,Stairwell,,0,,43.083714,77.676359
Wallace Library,2962,Stairwell,,0,,43.083714,77.676359
Wallace Library,2964,Stairwell,,0,,43.083714,77.676359
Wallace Library,2968,Stairwell,,0,,43.083714,77.676359
Wallace Library,2nd floor,General Area,,0,,43.083714,77.676359
Wallace Library,3400,General Area,,0,,43.083714,77.676359
Wallace Library,3405 - Mens Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,3410,Internal Office,,0,,43.083714,77.676359
Wallace Library,3415,Internal Office,,0,,43.083714,77.676359
Wallace Library,3420,Internal Office,,0,,43.083714,77.676359
Wallace Library,3430,General Area,,0,,43.083714,77.676359
